Request id,Pickup point,Drop Point,Driver id,Status,Request Date,Request Time,Request Time of Day,Request Day,Drop Date,Drop Time,Drop Day
929,Airport,City,163,Cancelled,11-07-2016,18:24:00,Evening,Monday,NA,NA,NA
1793,City,Aiport,163,Cancelled,12-07-2016,09:13:00,Morning,Tuesday,NA,NA,NA
5926,City,Aiport,163,Cancelled,15-07-2016,10:05:00,Morning,Friday,NA,NA,NA
345,City,Aiport,164,Cancelled,11-07-2016,07:52:00,Morning,Monday,NA,NA,NA
1051,Airport,City,164,Cancelled,11-07-2016,19:44:00,Evening,Monday,NA,NA,NA
3213,City,Aiport,164,Cancelled,13-07-2016,09:44:00,Morning,Wednesday,NA,NA,NA
3841,Airport,City,164,Cancelled,13-07-2016,21:33:00,Night,Wednesday,NA,NA,NA
4168,City,Aiport,164,Cancelled,14-07-2016,05:05:00,Early Morning,Thursday,NA,NA,NA
4657,Airport,City,164,Cancelled,14-07-2016,12:00:00,Night,Thursday,NA,NA,NA
5272,City,Aiport,164,Cancelled,14-07-2016,21:30:00,Night,Thursday,NA,NA,NA
5765,City,Aiport,164,Cancelled,15-07-2016,08:18:00,Morning,Friday,NA,NA,NA
261,City,Aiport,165,Cancelled,11-07-2016,06:42:00,Morning,Monday,NA,NA,NA
525,City,Aiport,165,Cancelled,11-07-2016,09:52:00,Morning,Monday,NA,NA,NA
1500,City,Aiport,165,Cancelled,12-07-2016,05:32:00,Early Morning,Tuesday,NA,NA,NA
1640,City,Aiport,165,Cancelled,12-07-2016,07:18:00,Morning,Tuesday,NA,NA,NA
2885,City,Aiport,165,Cancelled,13-07-2016,05:54:00,Early Morning,Wednesday,NA,NA,NA
4386,City,Aiport,165,Cancelled,14-07-2016,07:48:00,Morning,Thursday,NA,NA,NA
1190,Airport,City,166,Cancelled,11-07-2016,21:13:00,Night,Monday,NA,NA,NA
1549,City,Aiport,166,Cancelled,12-07-2016,06:02:00,Morning,Tuesday,NA,NA,NA
2834,City,Aiport,166,Cancelled,13-07-2016,05:22:00,Early Morning,Wednesday,NA,NA,NA
2862,City,Aiport,166,Cancelled,13-07-2016,05:41:00,Early Morning,Wednesday,NA,NA,NA
3054,City,Aiport,166,Cancelled,13-07-2016,07:48:00,Morning,Wednesday,NA,NA,NA
3405,Airport,City,166,Cancelled,13-07-2016,15:13:00,Afternoon,Wednesday,NA,NA,NA
4153,City,Aiport,166,Cancelled,14-07-2016,04:59:00,Early Morning,Thursday,NA,NA,NA
5424,City,Aiport,166,Cancelled,15-07-2016,02:13:00,Early Morning,Friday,NA,NA,NA
6561,Airport,City,166,Cancelled,15-07-2016,21:08:00,Night,Friday,NA,NA,NA
1623,City,Aiport,167,Cancelled,12-07-2016,06:58:00,Morning,Tuesday,NA,NA,NA
2061,City,Aiport,167,Cancelled,12-07-2016,15:05:00,Afternoon,Tuesday,NA,NA,NA
3183,City,Aiport,167,Cancelled,13-07-2016,09:20:00,Morning,Wednesday,NA,NA,NA
240,City,Aiport,168,Cancelled,11-07-2016,06:29:00,Morning,Monday,NA,NA,NA
1011,Airport,City,168,Cancelled,11-07-2016,19:08:00,Evening,Monday,NA,NA,NA
1755,City,Aiport,168,Cancelled,12-07-2016,08:40:00,Morning,Tuesday,NA,NA,NA
1893,City,Aiport,168,Cancelled,12-07-2016,10:17:00,Morning,Tuesday,NA,NA,NA
177,City,Aiport,169,Cancelled,11-07-2016,05:48:00,Early Morning,Monday,NA,NA,NA
1162,Airport,City,169,Cancelled,11-07-2016,20:43:00,Evening,Monday,NA,NA,NA
1456,City,Aiport,169,Cancelled,12-07-2016,04:56:00,Early Morning,Tuesday,NA,NA,NA
1472,City,Aiport,169,Cancelled,12-07-2016,05:08:00,Early Morning,Tuesday,NA,NA,NA
3024,City,Aiport,169,Cancelled,13-07-2016,07:32:00,Morning,Wednesday,NA,NA,NA
903,City,Aiport,170,Cancelled,11-07-2016,18:14:00,Evening,Monday,NA,NA,NA
1969,Airport,City,170,Cancelled,12-07-2016,12:07:00,Afternoon,Tuesday,NA,NA,NA
3457,Airport,City,170,Cancelled,13-07-2016,17:00:00,Evening,Wednesday,NA,NA,NA
4567,City,Aiport,170,Cancelled,14-07-2016,09:46:00,Morning,Thursday,NA,NA,NA
4696,Airport,City,170,Cancelled,14-07-2016,13:05:00,Afternoon,Thursday,NA,NA,NA
4695,City,Aiport,170,Cancelled,14-07-2016,13:10:00,Afternoon,Thursday,NA,NA,NA
77,City,Aiport,171,Cancelled,11-07-2016,04:46:00,Early Morning,Monday,NA,NA,NA
3118,City,Aiport,171,Cancelled,13-07-2016,08:38:00,Morning,Wednesday,NA,NA,NA
3329,Airport,City,171,Cancelled,13-07-2016,12:24:00,Afternoon,Wednesday,NA,NA,NA
4403,City,Aiport,171,Cancelled,14-07-2016,08:01:00,Morning,Thursday,NA,NA,NA
4406,City,Aiport,171,Cancelled,14-07-2016,08:02:00,Morning,Thursday,NA,NA,NA
1828,City,Aiport,172,Cancelled,12-07-2016,09:33:00,Morning,Tuesday,NA,NA,NA
3084,City,Aiport,172,Cancelled,13-07-2016,08:12:00,Morning,Wednesday,NA,NA,NA
3890,Airport,City,172,Cancelled,13-07-2016,22:01:00,Night,Wednesday,NA,NA,NA
4410,City,Aiport,172,Cancelled,14-07-2016,08:06:00,Morning,Thursday,NA,NA,NA
127,City,Aiport,173,Cancelled,11-07-2016,05:10:00,Early Morning,Monday,NA,NA,NA
3355,Airport,City,173,Cancelled,13-07-2016,13:26:00,Afternoon,Wednesday,NA,NA,NA
86,City,Aiport,174,Cancelled,11-07-2016,04:51:00,Early Morning,Monday,NA,NA,NA
550,City,Aiport,174,Cancelled,11-07-2016,10:04:00,Morning,Monday,NA,NA,NA
2275,City,Aiport,175,Cancelled,12-07-2016,18:34:00,Evening,Tuesday,NA,NA,NA
4399,City,Aiport,175,Cancelled,14-07-2016,08:02:00,Morning,Thursday,NA,NA,NA
5598,City,Aiport,175,Cancelled,15-07-2016,06:13:00,Morning,Friday,NA,NA,NA
293,City,Aiport,176,Cancelled,11-07-2016,07:07:00,Morning,Monday,NA,NA,NA
355,City,Aiport,176,Cancelled,11-07-2016,07:54:00,Morning,Monday,NA,NA,NA
683,Airport,City,176,Cancelled,11-07-2016,13:40:00,Afternoon,Monday,NA,NA,NA
1490,City,Aiport,176,Cancelled,12-07-2016,05:21:00,Early Morning,Tuesday,NA,NA,NA
1796,City,Aiport,176,Cancelled,12-07-2016,09:06:00,Morning,Tuesday,NA,NA,NA
4529,City,Aiport,176,Cancelled,14-07-2016,09:30:00,Morning,Thursday,NA,NA,NA
4536,City,Aiport,176,Cancelled,14-07-2016,09:39:00,Morning,Thursday,NA,NA,NA
433,City,Aiport,177,Cancelled,11-07-2016,08:57:00,Morning,Monday,NA,NA,NA
1607,City,Aiport,177,Cancelled,12-07-2016,06:41:00,Morning,Tuesday,NA,NA,NA
3189,City,Aiport,177,Cancelled,13-07-2016,09:32:00,Morning,Wednesday,NA,NA,NA
4128,City,Aiport,177,Cancelled,14-07-2016,04:42:00,Early Morning,Thursday,NA,NA,NA
4197,City,Aiport,177,Cancelled,14-07-2016,05:27:00,Early Morning,Thursday,NA,NA,NA
4524,City,Aiport,177,Cancelled,14-07-2016,09:26:00,Morning,Thursday,NA,NA,NA
5871,City,Aiport,177,Cancelled,15-07-2016,09:23:00,Morning,Friday,NA,NA,NA
5912,City,Aiport,177,Cancelled,15-07-2016,10:00:00,Morning,Friday,NA,NA,NA
2466,Airport,City,178,Cancelled,12-07-2016,20:34:00,Evening,Tuesday,NA,NA,NA
2886,City,Aiport,178,Cancelled,13-07-2016,06:01:00,Morning,Wednesday,NA,NA,NA
5225,City,Aiport,178,Cancelled,14-07-2016,21:06:00,Night,Thursday,NA,NA,NA
6505,City,Aiport,178,Cancelled,15-07-2016,20:35:00,Evening,Friday,NA,NA,NA
2785,City,Aiport,179,Cancelled,13-07-2016,04:50:00,Early Morning,Wednesday,NA,NA,NA
2806,City,Aiport,179,Cancelled,13-07-2016,05:00:00,Early Morning,Wednesday,NA,NA,NA
4459,City,Aiport,179,Cancelled,14-07-2016,08:37:00,Morning,Thursday,NA,NA,NA
5653,City,Aiport,179,Cancelled,15-07-2016,06:58:00,Morning,Friday,NA,NA,NA
1650,City,Aiport,180,Cancelled,12-07-2016,07:14:00,Morning,Tuesday,NA,NA,NA
3745,Airport,City,180,Cancelled,13-07-2016,20:27:00,Evening,Wednesday,NA,NA,NA
4796,Airport,City,180,Cancelled,14-07-2016,16:54:00,Evening,Thursday,NA,NA,NA
2119,City,Aiport,181,Cancelled,12-07-2016,16:41:00,Evening,Tuesday,NA,NA,NA
3013,City,Aiport,181,Cancelled,13-07-2016,07:31:00,Morning,Wednesday,NA,NA,NA
3126,City,Aiport,181,Cancelled,13-07-2016,08:43:00,Morning,Wednesday,NA,NA,NA
4235,City,Aiport,181,Cancelled,14-07-2016,05:51:00,Early Morning,Thursday,NA,NA,NA
105,City,Aiport,182,Cancelled,11-07-2016,04:58:00,Early Morning,Monday,NA,NA,NA
1747,City,Aiport,182,Cancelled,12-07-2016,08:27:00,Morning,Tuesday,NA,NA,NA
4134,City,Aiport,182,Cancelled,14-07-2016,04:45:00,Early Morning,Thursday,NA,NA,NA
217,City,Aiport,183,Cancelled,11-07-2016,06:12:00,Morning,Monday,NA,NA,NA
4478,City,Aiport,183,Cancelled,14-07-2016,08:44:00,Morning,Thursday,NA,NA,NA
5248,City,Aiport,183,Cancelled,14-07-2016,21:18:00,Night,Thursday,NA,NA,NA
6032,Airport,City,183,Cancelled,15-07-2016,13:00:00,Afternoon,Friday,NA,NA,NA
4206,City,Aiport,184,Cancelled,14-07-2016,05:34:00,Early Morning,Thursday,NA,NA,NA
4387,City,Aiport,184,Cancelled,14-07-2016,07:54:00,Morning,Thursday,NA,NA,NA
113,City,Aiport,185,Cancelled,11-07-2016,05:09:00,Early Morning,Monday,NA,NA,NA
1558,City,Aiport,185,Cancelled,12-07-2016,06:13:00,Morning,Tuesday,NA,NA,NA
2180,Airport,City,185,Cancelled,12-07-2016,17:42:00,Evening,Tuesday,NA,NA,NA
3661,Airport,City,185,Cancelled,13-07-2016,19:28:00,Evening,Wednesday,NA,NA,NA
378,City,Aiport,186,Cancelled,11-07-2016,08:08:00,Morning,Monday,NA,NA,NA
790,Airport,City,186,Cancelled,11-07-2016,16:56:00,Evening,Monday,NA,NA,NA
1700,City,Aiport,186,Cancelled,12-07-2016,07:58:00,Morning,Tuesday,NA,NA,NA
3788,Airport,City,186,Cancelled,13-07-2016,20:50:00,Evening,Wednesday,NA,NA,NA
480,City,Aiport,187,Cancelled,11-07-2016,09:26:00,Morning,Monday,NA,NA,NA
1632,City,Aiport,187,Cancelled,12-07-2016,07:06:00,Morning,Tuesday,NA,NA,NA
3101,City,Aiport,187,Cancelled,13-07-2016,08:28:00,Morning,Wednesday,NA,NA,NA
5706,City,Aiport,187,Cancelled,15-07-2016,07:38:00,Morning,Friday,NA,NA,NA
5772,City,Aiport,188,Cancelled,15-07-2016,08:22:00,Morning,Friday,NA,NA,NA
129,City,Aiport,189,Cancelled,11-07-2016,05:10:00,Early Morning,Monday,NA,NA,NA
3119,City,Aiport,189,Cancelled,13-07-2016,08:35:00,Morning,Wednesday,NA,NA,NA
3228,City,Aiport,189,Cancelled,13-07-2016,09:58:00,Morning,Wednesday,NA,NA,NA
1569,City,Aiport,190,Cancelled,12-07-2016,06:21:00,Morning,Tuesday,NA,NA,NA
1820,City,Aiport,190,Cancelled,12-07-2016,09:24:00,Morning,Tuesday,NA,NA,NA
1840,City,Aiport,190,Cancelled,12-07-2016,09:37:00,Morning,Tuesday,NA,NA,NA
4323,City,Aiport,190,Cancelled,14-07-2016,07:00:00,Morning,Thursday,NA,NA,NA
4346,City,Aiport,190,Cancelled,14-07-2016,07:21:00,Morning,Thursday,NA,NA,NA
5785,City,Aiport,190,Cancelled,15-07-2016,08:32:00,Morning,Friday,NA,NA,NA
6400,City,Aiport,190,Cancelled,15-07-2016,19:18:00,Evening,Friday,NA,NA,NA
224,City,Aiport,191,Cancelled,11-07-2016,06:17:00,Morning,Monday,NA,NA,NA
5913,City,Aiport,191,Cancelled,15-07-2016,09:58:00,Morning,Friday,NA,NA,NA
1833,City,Aiport,192,Cancelled,12-07-2016,09:34:00,Morning,Tuesday,NA,NA,NA
2902,City,Aiport,192,Cancelled,13-07-2016,05:59:00,Early Morning,Wednesday,NA,NA,NA
4239,City,Aiport,192,Cancelled,14-07-2016,05:56:00,Early Morning,Thursday,NA,NA,NA
265,City,Aiport,193,Cancelled,11-07-2016,06:47:00,Morning,Monday,NA,NA,NA
833,Airport,City,193,Cancelled,11-07-2016,17:37:00,Evening,Monday,NA,NA,NA
3249,City,Aiport,193,Cancelled,13-07-2016,10:13:00,Morning,Wednesday,NA,NA,NA
4226,City,Aiport,193,Cancelled,14-07-2016,05:46:00,Early Morning,Thursday,NA,NA,NA
5867,City,Aiport,193,Cancelled,15-07-2016,09:19:00,Morning,Friday,NA,NA,NA
684,City,Aiport,194,Cancelled,11-07-2016,13:32:00,Afternoon,Monday,NA,NA,NA
718,City,Aiport,194,Cancelled,11-07-2016,14:51:00,Afternoon,Monday,NA,NA,NA
4145,City,Aiport,194,Cancelled,14-07-2016,04:56:00,Early Morning,Thursday,NA,NA,NA
5489,City,Aiport,194,Cancelled,15-07-2016,04:52:00,Early Morning,Friday,NA,NA,NA
5651,City,Aiport,194,Cancelled,15-07-2016,07:00:00,Morning,Friday,NA,NA,NA
290,City,Aiport,195,Cancelled,11-07-2016,07:13:00,Morning,Monday,NA,NA,NA
1030,Airport,City,195,Cancelled,11-07-2016,19:14:00,Evening,Monday,NA,NA,NA
3062,City,Aiport,195,Cancelled,13-07-2016,07:50:00,Morning,Wednesday,NA,NA,NA
5635,City,Aiport,195,Cancelled,15-07-2016,06:43:00,Morning,Friday,NA,NA,NA
5828,City,Aiport,195,Cancelled,15-07-2016,09:00:00,Morning,Friday,NA,NA,NA
2823,City,Aiport,196,Cancelled,13-07-2016,05:15:00,Early Morning,Wednesday,NA,NA,NA
4558,City,Aiport,196,Cancelled,14-07-2016,09:51:00,Morning,Thursday,NA,NA,NA
5494,City,Aiport,196,Cancelled,15-07-2016,04:56:00,Early Morning,Friday,NA,NA,NA
5501,City,Aiport,196,Cancelled,15-07-2016,05:07:00,Early Morning,Friday,NA,NA,NA
526,City,Aiport,197,Cancelled,11-07-2016,09:46:00,Morning,Monday,NA,NA,NA
1887,City,Aiport,197,Cancelled,12-07-2016,10:08:00,Morning,Tuesday,NA,NA,NA
2944,City,Aiport,197,Cancelled,13-07-2016,06:33:00,Morning,Wednesday,NA,NA,NA
4413,City,Aiport,197,Cancelled,14-07-2016,08:07:00,Morning,Thursday,NA,NA,NA
4420,City,Aiport,197,Cancelled,14-07-2016,08:13:00,Morning,Thursday,NA,NA,NA
5486,City,Aiport,197,Cancelled,15-07-2016,04:51:00,Early Morning,Friday,NA,NA,NA
6010,City,Aiport,197,Cancelled,15-07-2016,12:25:00,Afternoon,Friday,NA,NA,NA
277,City,Aiport,198,Cancelled,11-07-2016,06:59:00,Morning,Monday,NA,NA,NA
2148,City,Aiport,198,Cancelled,12-07-2016,17:22:00,Evening,Tuesday,NA,NA,NA
2802,City,Aiport,198,Cancelled,13-07-2016,04:51:00,Early Morning,Wednesday,NA,NA,NA
4445,City,Aiport,198,Cancelled,14-07-2016,08:36:00,Morning,Thursday,NA,NA,NA
546,City,Aiport,199,Cancelled,11-07-2016,10:04:00,Morning,Monday,NA,NA,NA
1115,Airport,City,199,Cancelled,11-07-2016,20:23:00,Evening,Monday,NA,NA,NA
3177,City,Aiport,199,Cancelled,13-07-2016,09:13:00,Morning,Wednesday,NA,NA,NA
5587,City,Aiport,199,Cancelled,15-07-2016,05:58:00,Early Morning,Friday,NA,NA,NA
5628,City,Aiport,199,Cancelled,15-07-2016,06:34:00,Morning,Friday,NA,NA,NA
6173,City,Aiport,199,Cancelled,15-07-2016,16:45:00,Evening,Friday,NA,NA,NA
383,City,Aiport,200,Cancelled,11-07-2016,08:21:00,Morning,Monday,NA,NA,NA
749,Airport,City,200,Cancelled,11-07-2016,15:48:00,Afternoon,Monday,NA,NA,NA
5733,City,Aiport,200,Cancelled,15-07-2016,07:51:00,Morning,Friday,NA,NA,NA
18,City,Aiport,201,Cancelled,11-07-2016,01:16:00,Early Morning,Monday,NA,NA,NA
2125,Airport,City,201,Cancelled,12-07-2016,16:52:00,Evening,Tuesday,NA,NA,NA
5522,City,Aiport,201,Cancelled,15-07-2016,05:21:00,Early Morning,Friday,NA,NA,NA
5895,City,Aiport,201,Cancelled,15-07-2016,09:49:00,Morning,Friday,NA,NA,NA
192,City,Aiport,202,Cancelled,11-07-2016,05:56:00,Early Morning,Monday,NA,NA,NA
1469,City,Aiport,202,Cancelled,12-07-2016,05:05:00,Early Morning,Tuesday,NA,NA,NA
1486,City,Aiport,202,Cancelled,12-07-2016,05:20:00,Early Morning,Tuesday,NA,NA,NA
2971,City,Aiport,202,Cancelled,13-07-2016,06:53:00,Morning,Wednesday,NA,NA,NA
4331,City,Aiport,202,Cancelled,14-07-2016,07:10:00,Morning,Thursday,NA,NA,NA
1739,City,Aiport,203,Cancelled,12-07-2016,08:30:00,Morning,Tuesday,NA,NA,NA
5679,City,Aiport,203,Cancelled,15-07-2016,07:09:00,Morning,Friday,NA,NA,NA
5750,City,Aiport,203,Cancelled,15-07-2016,08:03:00,Morning,Friday,NA,NA,NA
5856,City,Aiport,203,Cancelled,15-07-2016,09:08:00,Morning,Friday,NA,NA,NA
6033,Airport,City,203,Cancelled,15-07-2016,12:55:00,Afternoon,Friday,NA,NA,NA
119,City,Aiport,204,Cancelled,11-07-2016,05:10:00,Early Morning,Monday,NA,NA,NA
641,City,Aiport,204,Cancelled,11-07-2016,12:31:00,Afternoon,Monday,NA,NA,NA
3144,City,Aiport,204,Cancelled,13-07-2016,08:55:00,Morning,Wednesday,NA,NA,NA
3404,Airport,City,204,Cancelled,13-07-2016,15:18:00,Afternoon,Wednesday,NA,NA,NA
4185,City,Aiport,204,Cancelled,14-07-2016,05:16:00,Early Morning,Thursday,NA,NA,NA
5918,City,Aiport,204,Cancelled,15-07-2016,10:01:00,Morning,Friday,NA,NA,NA
98,City,Aiport,205,Cancelled,11-07-2016,04:58:00,Early Morning,Monday,NA,NA,NA
1541,City,Aiport,205,Cancelled,12-07-2016,06:04:00,Morning,Tuesday,NA,NA,NA
2872,City,Aiport,205,Cancelled,13-07-2016,05:41:00,Early Morning,Wednesday,NA,NA,NA
3498,City,Aiport,205,Cancelled,13-07-2016,17:36:00,Evening,Wednesday,NA,NA,NA
5646,City,Aiport,205,Cancelled,15-07-2016,06:52:00,Morning,Friday,NA,NA,NA
5656,City,Aiport,205,Cancelled,15-07-2016,06:54:00,Morning,Friday,NA,NA,NA
130,City,Aiport,206,Cancelled,11-07-2016,05:12:00,Early Morning,Monday,NA,NA,NA
268,City,Aiport,206,Cancelled,11-07-2016,06:52:00,Morning,Monday,NA,NA,NA
644,Airport,City,206,Cancelled,11-07-2016,12:29:00,Afternoon,Monday,NA,NA,NA
1572,City,Aiport,206,Cancelled,12-07-2016,06:22:00,Morning,Tuesday,NA,NA,NA
1619,City,Aiport,206,Cancelled,12-07-2016,06:53:00,Morning,Tuesday,NA,NA,NA
1668,City,Aiport,206,Cancelled,12-07-2016,07:35:00,Morning,Tuesday,NA,NA,NA
1707,City,Aiport,206,Cancelled,12-07-2016,08:10:00,Morning,Tuesday,NA,NA,NA
2113,Airport,City,206,Cancelled,12-07-2016,16:29:00,Evening,Tuesday,NA,NA,NA
4581,City,Aiport,206,Cancelled,14-07-2016,10:04:00,Morning,Thursday,NA,NA,NA
5626,City,Aiport,206,Cancelled,15-07-2016,06:33:00,Morning,Friday,NA,NA,NA
4255,City,Aiport,207,Cancelled,14-07-2016,06:08:00,Morning,Thursday,NA,NA,NA
5794,City,Aiport,207,Cancelled,15-07-2016,08:38:00,Morning,Friday,NA,NA,NA
6103,Airport,City,208,Cancelled,15-07-2016,14:52:00,Afternoon,Friday,NA,NA,NA
302,City,Aiport,209,Cancelled,11-07-2016,07:17:00,Morning,Monday,NA,NA,NA
1137,City,Aiport,209,Cancelled,11-07-2016,20:32:00,Evening,Monday,NA,NA,NA
4304,City,Aiport,209,Cancelled,14-07-2016,06:50:00,Morning,Thursday,NA,NA,NA
1702,City,Aiport,210,Cancelled,12-07-2016,08:02:00,Morning,Tuesday,NA,NA,NA
1762,City,Aiport,210,Cancelled,12-07-2016,08:50:00,Morning,Tuesday,NA,NA,NA
2373,Airport,City,210,Cancelled,12-07-2016,19:36:00,Evening,Tuesday,NA,NA,NA
3005,City,Aiport,210,Cancelled,13-07-2016,07:15:00,Morning,Wednesday,NA,NA,NA
3131,City,Aiport,210,Cancelled,13-07-2016,08:40:00,Morning,Wednesday,NA,NA,NA
3883,Airport,City,210,Cancelled,13-07-2016,21:56:00,Night,Wednesday,NA,NA,NA
6131,Airport,City,210,Cancelled,15-07-2016,15:38:00,Afternoon,Friday,NA,NA,NA
6302,Airport,City,210,Cancelled,15-07-2016,18:29:00,Evening,Friday,NA,NA,NA
6538,Airport,City,210,Cancelled,15-07-2016,20:54:00,Evening,Friday,NA,NA,NA
244,City,Aiport,211,Cancelled,11-07-2016,06:31:00,Morning,Monday,NA,NA,NA
1216,Airport,City,211,Cancelled,11-07-2016,21:32:00,Night,Monday,NA,NA,NA
4154,City,Aiport,211,Cancelled,14-07-2016,05:07:00,Early Morning,Thursday,NA,NA,NA
393,City,Aiport,212,Cancelled,11-07-2016,08:27:00,Morning,Monday,NA,NA,NA
419,City,Aiport,212,Cancelled,11-07-2016,08:42:00,Morning,Monday,NA,NA,NA
4311,City,Aiport,212,Cancelled,14-07-2016,06:52:00,Morning,Thursday,NA,NA,NA
4404,City,Aiport,212,Cancelled,14-07-2016,07:55:00,Morning,Thursday,NA,NA,NA
5675,City,Aiport,212,Cancelled,15-07-2016,07:08:00,Morning,Friday,NA,NA,NA
193,City,Aiport,213,Cancelled,11-07-2016,05:58:00,Early Morning,Monday,NA,NA,NA
1825,City,Aiport,213,Cancelled,12-07-2016,09:35:00,Morning,Tuesday,NA,NA,NA
3111,City,Aiport,213,Cancelled,13-07-2016,08:31:00,Morning,Wednesday,NA,NA,NA
4160,City,Aiport,213,Cancelled,14-07-2016,05:05:00,Early Morning,Thursday,NA,NA,NA
2846,City,Aiport,214,Cancelled,13-07-2016,05:24:00,Early Morning,Wednesday,NA,NA,NA
3163,City,Aiport,214,Cancelled,13-07-2016,09:04:00,Morning,Wednesday,NA,NA,NA
3446,City,Aiport,214,Cancelled,13-07-2016,16:39:00,Evening,Wednesday,NA,NA,NA
4543,City,Aiport,214,Cancelled,14-07-2016,09:36:00,Morning,Thursday,NA,NA,NA
4800,Airport,City,214,Cancelled,14-07-2016,16:59:00,Evening,Thursday,NA,NA,NA
107,City,Aiport,215,Cancelled,11-07-2016,05:02:00,Early Morning,Monday,NA,NA,NA
1594,City,Aiport,215,Cancelled,12-07-2016,06:41:00,Morning,Tuesday,NA,NA,NA
1791,City,Aiport,215,Cancelled,12-07-2016,09:08:00,Morning,Tuesday,NA,NA,NA
6050,City,Aiport,215,Cancelled,15-07-2016,13:35:00,Afternoon,Friday,NA,NA,NA
409,City,Aiport,216,Cancelled,11-07-2016,08:34:00,Morning,Monday,NA,NA,NA
3137,City,Aiport,216,Cancelled,13-07-2016,08:52:00,Morning,Wednesday,NA,NA,NA
4532,City,Aiport,216,Cancelled,14-07-2016,09:35:00,Morning,Thursday,NA,NA,NA
5914,City,Aiport,216,Cancelled,15-07-2016,09:58:00,Morning,Friday,NA,NA,NA
5618,City,Aiport,217,Cancelled,15-07-2016,06:25:00,Morning,Friday,NA,NA,NA
5688,City,Aiport,217,Cancelled,15-07-2016,07:24:00,Morning,Friday,NA,NA,NA
6419,City,Aiport,217,Cancelled,15-07-2016,19:47:00,Evening,Friday,NA,NA,NA
711,City,Aiport,218,Cancelled,11-07-2016,14:22:00,Afternoon,Monday,NA,NA,NA
4415,City,Aiport,218,Cancelled,14-07-2016,08:11:00,Morning,Thursday,NA,NA,NA
4544,City,Aiport,218,Cancelled,14-07-2016,09:33:00,Morning,Thursday,NA,NA,NA
3173,City,Aiport,219,Cancelled,13-07-2016,09:12:00,Morning,Wednesday,NA,NA,NA
6262,Airport,City,219,Cancelled,15-07-2016,18:05:00,Evening,Friday,NA,NA,NA
262,City,Aiport,220,Cancelled,11-07-2016,06:41:00,Morning,Monday,NA,NA,NA
529,City,Aiport,220,Cancelled,11-07-2016,09:54:00,Morning,Monday,NA,NA,NA
1537,City,Aiport,220,Cancelled,12-07-2016,05:55:00,Early Morning,Tuesday,NA,NA,NA
1788,City,Aiport,220,Cancelled,12-07-2016,09:08:00,Morning,Tuesday,NA,NA,NA
5816,City,Aiport,220,Cancelled,15-07-2016,08:44:00,Morning,Friday,NA,NA,NA
3260,City,Aiport,221,Cancelled,13-07-2016,10:13:00,Morning,Wednesday,NA,NA,NA
4008,City,Aiport,221,Cancelled,13-07-2016,23:43:00,Night,Wednesday,NA,NA,NA
4574,City,Aiport,221,Cancelled,14-07-2016,09:53:00,Morning,Thursday,NA,NA,NA
1730,City,Aiport,222,Cancelled,12-07-2016,08:25:00,Morning,Tuesday,NA,NA,NA
2448,Airport,City,222,Cancelled,12-07-2016,20:26:00,Evening,Tuesday,NA,NA,NA
4570,City,Aiport,222,Cancelled,14-07-2016,09:51:00,Morning,Thursday,NA,NA,NA
5529,City,Aiport,222,Cancelled,15-07-2016,05:24:00,Early Morning,Friday,NA,NA,NA
1506,City,Aiport,223,Cancelled,12-07-2016,05:37:00,Early Morning,Tuesday,NA,NA,NA
2651,City,Aiport,223,Cancelled,12-07-2016,22:56:00,Night,Tuesday,NA,NA,NA
3185,City,Aiport,223,Cancelled,13-07-2016,09:24:00,Morning,Wednesday,NA,NA,NA
3421,City,Aiport,223,Cancelled,13-07-2016,15:42:00,Afternoon,Wednesday,NA,NA,NA
291,City,Aiport,224,Cancelled,11-07-2016,07:06:00,Morning,Monday,NA,NA,NA
1669,City,Aiport,224,Cancelled,12-07-2016,07:39:00,Morning,Tuesday,NA,NA,NA
3974,City,Aiport,224,Cancelled,13-07-2016,23:04:00,Night,Wednesday,NA,NA,NA
4349,City,Aiport,224,Cancelled,14-07-2016,07:18:00,Morning,Thursday,NA,NA,NA
4442,City,Aiport,224,Cancelled,14-07-2016,08:33:00,Morning,Thursday,NA,NA,NA
5327,Airport,City,224,Cancelled,14-07-2016,22:12:00,Night,Thursday,NA,NA,NA
2929,City,Aiport,225,Cancelled,13-07-2016,06:28:00,Morning,Wednesday,NA,NA,NA
3186,City,Aiport,225,Cancelled,13-07-2016,09:28:00,Morning,Wednesday,NA,NA,NA
4211,City,Aiport,225,Cancelled,14-07-2016,05:37:00,Early Morning,Thursday,NA,NA,NA
5273,Airport,City,225,Cancelled,14-07-2016,21:29:00,Night,Thursday,NA,NA,NA
6445,City,Aiport,225,Cancelled,15-07-2016,20:01:00,Evening,Friday,NA,NA,NA
157,City,Aiport,226,Cancelled,11-07-2016,05:38:00,Early Morning,Monday,NA,NA,NA
2813,City,Aiport,226,Cancelled,13-07-2016,05:06:00,Early Morning,Wednesday,NA,NA,NA
3057,City,Aiport,226,Cancelled,13-07-2016,07:50:00,Morning,Wednesday,NA,NA,NA
4641,City,Aiport,226,Cancelled,14-07-2016,11:39:00,Morning,Thursday,NA,NA,NA
5884,City,Aiport,226,Cancelled,15-07-2016,09:36:00,Morning,Friday,NA,NA,NA
1837,City,Aiport,227,Cancelled,12-07-2016,09:36:00,Morning,Tuesday,NA,NA,NA
